SITE|FECHA|SEGMENTO|SENT_TG|SENT_CG|INSTALLS_TG|INSTALLS_CG|GASTO_TG|INSTALL_TOUCH|BUYERS_2D|BUYERS_5D|BUYERS_30D|GMV INSTALL|REVENUE|TC|GMV_INC_30D|REVENUE_INC_30D|FREQ_INC_30D|SENT_MAIL|SENT_CAMP|OPEN_MAIL|OPEN_CAMP
MLC|2021-09-20|ALTO|149796.0|26435.0|693.0|74.0|1496.4534054291323|524.0|368|389.0|462.0|22801.53|1824.1224|781.8486|15173.980277132168|1212.9597893576233|246.93436485819785|71438.0|1339.0|9838.0|10.0
MLC|2021-09-20|MEDIO|137006.0|24178.0|471.0|73.0|349.1724612667977|272.0|161|170.0|211.0|5988.999999999997|479.11999999999983|781.8486|15173.980277132168|1212.9597893576233|246.93436485819785|61865.0|1219.0|8036.0|3.0
MLC|2021-09-20|BAJO|147056.0|25951.0|440.0|67.0|402.89130146168935|249.0|122|129.0|162.0|4662.380000000001|372.99040000000014|781.8486|15173.980277132168|1212.9597893576233|246.93436485819785|64578.0|0.0|7972.0|0.0
MLM|2021-09-20|ALTO|302040.0|53301.0|826.0|160.0|200.2002002002002|491.0|223|270.0|363.0|16024.729999999998|1762.7202999999995|19.98|16950.259151505805|1854.5084766255886|127.65435038385871|590.0|0.0|1299.0|0.0
MLM|2021-09-20|MEDIO|241737.0|42660.0|637.0|96.0|72.57257257257257|340.0|154|184.0|240.0|8279.040000000003|910.6944000000003|19.98|12296.48376117176|1348.9809528393753|233.47809381610017|437.0|0.0|992.0|0.0
MLM|2021-09-20|BAJO|226834.0|40030.0|524.0|91.0|45.04504504504504|246.0|122|139.0|164.0|8482.840000000006|933.1124000000008|19.98|14141.854708805857|1553.349511209633|216.25575364499986|418.0|0.0|905.0|0.0
MLB|2021-09-21|ALTO|1698949.0|299815.0|4439.0|748.0|527.6538048697813|2381.0|1140|1252.0|1793.0|78469.94000000016|11613.551120000024|5.3103|99826.30724322367|14674.929254369135|745.8891537966707|1310.0|0.0|2856.0|0.0
MLB|2021-09-21|MEDIO|1222093.0|215663.0|3142.0|512.0|506.5627177372276|1414.0|581|621.0|841.0|31983.67|4733.583159999999|5.3103|48229.541634926194|7042.579676094975|837.217679295817|912.0|0.0|2046.0|0.0
MLB|2021-09-21|BAJO|1093390.0|192951.0|2637.0|424.0|443.6660828955048|1153.0|470|498.0|672.0|25229.689999999984|3733.9941199999976|5.3103|43420.171149608985|6342.637115748309|740.6433414947919|764.0|0.0|1785.0|0.0
MLA|2021-09-21|ALTO|390964.0|68994.0|1053.0|173.0|310.0854005693372|603.0|228|291.0|451.0|24650.17000000001|2341.766150000001|98.36|36623.00491375658|3476.0329108840474|112.7783690818376|387.0|0.0|1001.0|0.0
MLA|2021-09-21|MEDIO|305650.0|53938.0|812.0|116.0|131.65921106140706|406.0|140|165.0|232.0|9659.95|917.69525|98.36|19865.87722923897|1885.9197925416165|220.9841113672812|367.0|0.0|916.0|0.0
MLA|2021-09-21|BAJO|306040.0|54007.0|773.0|127.0|157.5843838958926|361.0|115|136.0|185.0|9922.38|942.6261|98.36|15045.290744204196|1427.7005021156665|179.7507619165147|352.0|0.0|840.0|0.0
MCO|2021-09-21|ALTO|183174.0|32325.0|309.0|65.0|110.00219873442468|179.0|84|89.0|119.0|2551.36|260.23871999999994|3818.1055|1638.8075636728533|167.14561248117795|60.999577827679005|224.0|0.0|550.0|0.0
MCO|2021-09-21|MEDIO|112492.0|19851.0|165.0|19.0|28.28627967456635|73.0|32|37.0|45.0|1061.98|108.32196|3818.1055|1638.8075636728533|167.14561248117795|60.999577827679005|123.0|0.0|309.0|0.0
MCO|2021-09-21|BAJO|81778.0|14431.0|120.0|23.0|7.857299909601762|46.0|18|19.0|22.0|567.2499999999999|57.85949999999998|3818.1055|1638.8075636728533|167.14561248117795|60.999577827679005|116.0|0.0|257.0|0.0
MLC|2021-09-27|ALTO|148998.0|26294.0|352.0|60.0|177.44440761768848|196.0|121|130.0|160.0|7222.85|577.8280000000002|788.9795|10188.059191068449|814.5986762833827|188.8657634936304|326.0|0.0|661.0|0.0
MLC|2021-09-27|MEDIO|135376.0|23890.0|437.0|44.0|307.9927932221306|254.0|159|166.0|195.0|5574.079999999997|445.92639999999983|788.9795|10188.059191068449|814.5986762833827|188.8657634936304|59571.0|118968.0|7664.0|296.0
MLC|2021-09-27|BAJO|144612.0|25520.0|508.0|51.0|570.357024485427|312.0|192|203.0|232.0|7508.690000000001|600.6952000000001|788.9795|10188.059191068449|814.5986762833827|188.8657634936304|62399.0|127746.0|7480.0|296.0
MLC|2021-10-04|ALTO|149458.0|26375.0|1534.0|96.0|4204.517169046345|1259.0|923|769.0|1001.0|51496.37|4119.7096|803.8973|25612.135494905302|2046.0823844175675|441.66613429790704|61012.0|139297.0|9188.0|1291.0
MLC|2021-10-04|MEDIO|143498.0|25323.0|893.0|98.0|895.6367934063218|623.0|399|348.0|416.0|22275.73000000001|1782.0584000000006|803.8973|25612.135494905302|2046.0823844175675|441.66613429790704|58938.0|134841.0|7837.0|509.0
MLC|2021-10-04|BAJO|159134.0|28082.0|921.0|96.0|1865.909986263171|614.0|420|357.0|425.0|21804.53|1744.3624|803.8973|25612.135494905302|2046.0823844175675|441.66613429790704|61605.0|149663.0|7408.0|541.0
MLB|2021-10-05|ALTO|1722375.0|303948.0|4958.0|879.0|50.180798465057926|2785.0|1341|1462.0|2106.0|96796.59999999989|14325.896799999982|5.4204|141871.5325112212|20987.72904498945|1141.3042414728218|387.0|0.0|926.0|0.0
MLB|2021-10-05|MEDIO|1318327.0|232646.0|3553.0|608.0|67.15371559294519|1672.0|737|795.0|1067.0|37608.94000000003|5566.123120000005|5.4204|57402.975378261755|8483.251285878514|1162.414980185079|194.0|0.0|501.0|0.0
MLB|2021-10-05|BAJO|1219938.0|215283.0|2898.0|509.0|36.15969301158586|1246.0|524|563.0|723.0|27160.43000000001|4019.743640000001|5.4204|41369.17822669542|6115.967339802492|813.9886171908505|221.0|0.0|583.0|0.0
MCO|2021-10-05|ALTO|188516.0|33267.0|1303.0|98.0|1892.2112880942066|954.0|586|603.0|703.0|19531.61000000001|1992.224220000001|3781.2902|11219.40517366826|1144.1421642575315|307.42671138807066|60506.0|175883.0|8773.0|1622.0
MCO|2021-10-05|MEDIO|125335.0|22118.0|574.0|45.0|485.5485569449285|350.0|186|192.0|217.0|4722.239999999997|481.6684799999997|3781.2902|11219.40517366826|1144.1421642575315|307.42671138807066|46896.0|117929.0|5528.0|463.0
MCO|2021-10-05|BAJO|101531.0|17917.0|320.0|29.0|312.59171803317315|194.0|94|96.0|108.0|2733.28|278.79456|3781.2902|11219.40517366826|1144.1421642575315|307.42671138807066|40108.0|95798.0|3761.0|201.0
MLA|2021-10-05|ALTO|388384.0|68538.0|5398.0|234.0|8840.784948411894|3780.0|2254|2339.0|3104.0|138554.57000000007|13162.684150000005|98.86|146413.57636358554|13819.862433597758|1644.0269287777073|93740.0|351621.0|12347.0|5794.0
MLA|2021-10-05|MEDIO|320599.0|56576.0|1984.0|195.0|1224.9645963989485|1219.0|606|625.0|818.0|42326.42000000001|4021.0099000000014|98.86|48969.535335437235|4639.714954616902|726.3070331491858|90197.0|295261.0|10282.0|2363.0
MLA|2021-10-05|BAJO|342572.0|60454.0|2422.0|228.0|2200.08092251669|1377.0|689|701.0|863.0|38210.140000000036|3629.963300000005|98.86|45221.6636501957|4273.803536122054|854.7269808868773|85935.0|317543.0|9090.0|2518.0
MLC|2021-10-11|ALTO|148035.0|26124.0|1168.0|79.0|3300.0529852082645|890.0|660|304.0|610.0|26107.89000000001|2088.6312000000007|813.6233|9726.972247893742|776.0978071047084|130.8563626027474|58565.0|137881.0|8844.0|1039.0
MLC|2021-10-11|MEDIO|141380.0|24949.0|671.0|65.0|615.7640765695869|392.0|244|93.0|189.0|10437.420000000002|834.9936000000001|813.6233|9726.972247893742|776.0978071047084|130.8563626027474|56995.0|132717.0|7502.0|370.0
MLC|2021-10-11|BAJO|155589.0|27457.0|694.0|73.0|1112.3083618672176|424.0|255|126.0|231.0|9581.32999999999|766.5063999999992|813.6233|9726.972247893742|776.0978071047084|130.8563626027474|59203.0|146331.0|7446.0|327.0
MLM|2021-10-11|ALTO|309571.0|54630.0|3350.0|157.0|1505.1159469929041|2595.0|1098|946.0|1787.0|53221.5199999999|5854.3671999999915|20.7293|34647.84820618779|3738.655161209748|294.29358490529387|89688.0|286670.0|14326.0|6721.0
MLM|2021-10-11|MEDIO|270173.0|47678.0|1817.0|131.0|641.6039133014624|1265.0|504|366.0|671.0|20956.11000000001|2305.172100000001|20.7293|28921.844999136363|3150.4514024190034|565.8108722624831|90763.0|252805.0|10080.0|2688.0
MLM|2021-10-11|BAJO|261256.0|46104.0|1518.0|97.0|1078.1840197208785|1026.0|398|256.0|457.0|18600.69|2046.0759|20.7293|15781.406295450957|1683.9421296190023|401.59278810980277|88886.0|245488.0|8695.0|1749.0
MLB|2021-10-12|ALTO|1712185.0|302150.0|9831.0|718.0|3005.954542153802|6851.0|2996|3154.0|5070.0|137461.40000000026|20344.28720000003|5.5084|180498.33906466988|26168.050430544747|1378.5934978479245|403710.0|1589397.0|34061.0|24804.0
MLB|2021-10-12|MEDIO|1294632.0|228464.0|6197.0|523.0|2211.1683973567638|3888.0|1602|1560.0|2286.0|65522.89999999992|9697.38919999999|5.5084|87519.38243415456|12551.451056620283|2048.5637637290547|346723.0|1213539.0|24290.0|12344.0
MLB|2021-10-12|BAJO|1186512.0|209384.0|4116.0|437.0|1992.5931304916128|2291.0|1018|934.0|1280.0|43317.27999999993|6410.957439999991|5.5084|55944.01645364866|7917.9772463934305|1380.0868402236692|327374.0|1114781.0|19440.0|6775.0
MLA|2021-10-12|ALTO|384663.0|67881.0|3069.0|232.0|5109.15706488781|2262.0|1423|1150.0|1789.0|102155.24999999988|9704.74874999999|98.94|55428.871652487294|5214.1038635368495|469.7277516075438|92553.0|326311.0|11646.0|4437.0
MLA|2021-10-12|MEDIO|316104.0|55783.0|1866.0|202.0|1266.4240954113607|1181.0|634|539.0|776.0|42417.1|4029.6245|98.94|46057.734567942956|4362.684863847329|676.134524310384|88172.0|290695.0|9577.0|2186.0
MLA|2021-10-12|BAJO|335067.0|59129.0|2153.0|224.0|1884.980796442288|1201.0|598|508.0|693.0|40000.420000000064|3800.0399000000048|98.94|47617.94541251916|4504.653057605105|661.0157658864517|82437.0|310229.0|8525.0|2215.0
MCO|2021-10-12|ALTO|186070.0|32836.0|1002.0|78.0|1381.322034238506|727.0|437|406.0|531.0|10697.85|1091.1807|3796.3631|5728.663812932309|584.1512182378779|215.23724402238463|57157.0|173360.0|8177.0|1272.0
MCO|2021-10-12|MEDIO|122316.0|21585.0|427.0|34.0|338.218438589291|272.0|134|120.0|151.0|2983.1000000000013|304.27620000000013|3796.3631|5728.663812932309|584.1512182378779|215.23724402238463|43183.0|114999.0|5052.0|379.0
MCO|2021-10-12|BAJO|98998.0|17470.0|257.0|35.0|244.9712989782246|143.0|77|71.0|84.0|2436.6999999999994|248.5434|3796.3631|5728.663812932309|584.1512182378779|215.23724402238463|38018.0|93318.0|3651.0|191.0
MLC|2021-10-18|ALTO|146917.0|25927.0|1125.0|87.0|2541.7980534184285|840.0|587|618.0|736.0|26219.14000000001|2097.531200000001|826.1868|23222.042875618652|1856.065960434299|386.57837988414803|58861.0|137157.0|8729.0|1021.0
MLC|2021-10-18|MEDIO|139379.0|24596.0|615.0|56.0|606.4003927441106|383.0|246|262.0|303.0|9719.369999999992|777.5495999999994|826.1868|23222.042875618652|1856.065960434299|386.57837988414803|54088.0|131154.0|7024.0|347.0
MLC|2021-10-18|BAJO|151571.0|26748.0|663.0|62.0|1059.0825222576784|413.0|249|257.0|296.0|10233.899999999992|818.7119999999994|826.1868|23222.042875618652|1856.065960434299|386.57837988414803|56682.0|143004.0|6903.0|351.0
MLM|2021-10-18|ALTO|306269.0|54047.0|3390.0|155.0|11334.318497742981|2749.0|1889|2028.0|2428.0|91507.79000000015|10065.856900000019|20.3587|97002.10430340818|10113.500518169363|1371.9886161551476|88635.0|284181.0|13339.0|5484.0
MLM|2021-10-18|MEDIO|265104.0|46783.0|1733.0|120.0|2912.759655577223|1211.0|699|774.0|937.0|26511.94999999999|2916.3144999999986|20.3587|46008.398876094885|4917.851889672995|991.7358282496452|89007.0|248519.0|9546.0|2190.0
MLM|2021-10-18|BAJO|254006.0|44824.0|1470.0|124.0|3715.780968332949|1043.0|572|645.0|758.0|22173.309999999976|2439.064099999997|20.3587|40124.94076976556|4231.227854092054|862.3455084394795|86776.0|239109.0|8234.0|1530.0
MLM|2021-10-25|ALTO|303317.0|53527.0|1481.0|68.0|245.24740260705414|966.0|359|441.0|742.0|17708.300000000007|1947.913|20.1837|13445.265608963256|1466.828451635351|191.53884066145855|83057.0|0.0|11040.0|0.0
MLM|2021-10-25|MEDIO|260510.0|45972.0|478.0|47.0|624.2661157270472|327.0|177|193.0|229.0|7014.3499999999985|771.5784999999997|20.1837|10766.573814663127|1153.3938987204888|215.53966261316918|85410.0|0.0|8143.0|0.0
MLM|2021-10-25|BAJO|247644.0|43702.0|387.0|41.0|914.103955171747|266.0|143|156.0|185.0|5338.16|587.1976|20.1837|8847.66902714981|927.9543766796698|212.2918897526709|83194.0|0.0|7140.0|0.0
MLA|2021-10-26|ALTO|380288.0|67109.0|940.0|150.0|2550.558406278298|724.0|570|583.0|664.0|36491.38999999998|3466.682049999998|99.39|37997.05610313855|3584.0582067849987|485.9343619320415|359.0|323332.0|856.0|3441.0
MLA|2021-10-26|MEDIO|308595.0|54458.0|445.0|79.0|651.4739913472181|289.0|211|219.0|242.0|13203.460000000005|1254.3287000000005|99.39|17127.579431785296|1620.5653222913888|247.8932397154624|358.0|266774.0|782.0|1545.0
MLA|2021-10-26|BAJO|323032.0|57006.0|467.0|90.0|980.9840024147302|307.0|202|208.0|238.0|10227.259999999997|971.5896999999997|99.39|12964.730457410396|1221.7793461412325|244.60595929063462|328.0|280649.0|746.0|1615.0
MCO|2021-10-26|ALTO|181763.0|32076.0|102.0|20.0|134.80319922353357|67.0|40|42.0|51.0|1299.4899999999998|132.54797999999997|3783.293|392.22954643013776|39.991554366891954|18.522041557001128|263.0|0.0|607.0|0.0
MCO|2021-10-26|MEDIO|116862.0|20623.0|46.0|13.0|22.20287987211141|23.0|11|12.0|16.0|282.1|28.7742|3783.293|392.22954643013776|39.991554366891954|18.522041557001128|169.0|0.0|395.0|0.0
MCO|2021-10-26|BAJO|92777.0|16372.0|31.0|4.0|22.99583986754396|16.0|9|9.0|10.0|102.23|10.42746|3783.293|392.22954643013776|39.991554366891954|18.522041557001128|145.0|0.0|318.0|0.0
MLC|2021-11-01|ALTO|145422.0|25663.0|443.0|64.0|117.94344375984826|234.0|118|141.0|193.0|8299.739999999998|663.9791999999999|805.4708|8519.04153511255|681.4385487285689|111.25523948304672|93.0|0.0|282.0|0.0
MLC|2021-11-01|MEDIO|135877.0|23978.0|349.0|61.0|37.245298029425776|144.0|67|81.0|103.0|4295.160000000004|343.61280000000016|805.4708|8519.04153511255|681.4385487285689|111.25523948304672|77.0|0.0|253.0|0.0
MLC|2021-11-01|BAJO|143770.0|25371.0|336.0|59.0|49.6603973725677|121.0|60|72.0|87.0|3852.590000000001|308.2072000000001|805.4708|8519.04153511255|681.4385487285689|111.25523948304672|64.0|0.0|250.0|0.0
MLM|2021-11-01|ALTO|300126.0|52963.0|2581.0|150.0|9362.505872539528|2009.0|1443|1546.0|1823.0|65069.36999999997|7157.630699999996|20.8598|72556.33714481846|7532.3669977921045|1016.6284727913243|80136.0|261643.0|9560.0|3982.0
MLM|2021-11-01|MEDIO|256442.0|45255.0|1262.0|93.0|1927.1517464213464|854.0|512|557.0|680.0|23778.43000000001|2615.627300000001|20.8598|36014.28023865353|3869.184909492317|688.5129724709174|82997.0|225516.0|7161.0|1677.0
MLM|2021-11-01|BAJO|242240.0|42748.0|1080.0|84.0|2221.9772001649108|732.0|371|403.0|501.0|16002.59|1760.2849|20.8598|30094.134349023843|3203.835195263115|522.2920426875897|80973.0|214301.0|6327.0|1174.0
MLB|2021-11-02|ALTO|1671018.0|294885.0|10272.0|898.0|7646.2959043285|5325.0|2755|3176.0|4386.0|128535.97999999992|19023.32503999998|5.6694|156771.5410540493|21853.49228732175|1698.1931043277407|368523.0|1553440.0|28332.0|25306.0
MLB|2021-11-02|MEDIO|1230853.0|217209.0|5971.0|592.0|2424.947966275091|2512.0|1150|1320.0|1773.0|44943.29000000002|6651.606920000002|5.6694|76829.654247444|10943.063149312598|1698.374639882597|316853.0|1156008.0|20939.0|12234.0
MLB|2021-11-02|BAJO|1107919.0|195515.0|4314.0|478.0|1279.1477052245386|1624.0|684|795.0|1040.0|26888.88000000003|3979.554240000005|5.6694|55694.67194405255|8017.188329713543|1225.0242887251295|295227.0|1043573.0|17348.0|7185.0
MLA|2021-11-02|ALTO|377986.0|66703.0|4591.0|241.0|7485.479671540157|2917.0|1961|2090.0|2540.0|204561.44|19433.336799999994|99.86|175823.0723105203|16628.232129147542|1426.3564442019795|78719.0|321390.0|7840.0|4833.0
MLA|2021-11-02|MEDIO|305028.0|53828.0|2026.0|200.0|1535.1492088924497|1035.0|613|669.0|791.0|61390.97000000005|5832.142150000002|99.86|67745.62427621562|6420.46129193153|708.2492750515619|78526.0|264234.0|7157.0|2283.0
MLA|2021-11-02|BAJO|317773.0|56078.0|2124.0|216.0|2343.2805928299626|1096.0|606|638.0|767.0|65419.62000000003|6214.863900000002|99.86|73235.1880376697|6933.877205729334|769.0584135460318|71251.0|276817.0|6052.0|2455.0
MCO|2021-11-02|ALTO|179956.0|31757.0|955.0|58.0|1575.9273555621885|519.0|340|353.0|421.0|11370.610000000002|1159.8022200000005|3784.4384|5906.688042994603|602.2927511908875|179.2006883174115|53584.0|158014.0|7287.0|1255.0
MCO|2021-11-02|MEDIO|114241.0|20160.0|419.0|33.0|317.0879991070803|201.0|112|118.0|141.0|4504.710000000001|459.48042000000015|3784.4384|5906.688042994603|602.2927511908875|179.2006883174115|41483.0|101114.0|4569.0|348.0
MCO|2021-11-02|BAJO|86792.0|15316.0|242.0|21.0|257.6339992745027|109.0|52|57.0|67.0|1011.9400000000003|103.21788000000002|3784.4384|5906.688042994603|602.2927511908875|179.2006883174115|33268.0|77125.0|3080.0|217.0
MLB|2021-10-19|ALTO|1697289.0|299522.0|10726.0|893.0|12394.325367347305|7646.0|4133|4774.0|6281.0|178578.36000000013|26429.59728000002|5.5193|226101.18151020297|31217.34129270445|2893.136756827571|401673.0|1578973.0|37021.0|24395.0
MLB|2021-10-19|MEDIO|1270802.0|224259.0|6448.0|621.0|5998.664685739132|4081.0|2071|2360.0|2937.0|78337.61000000025|11593.966280000037|5.5193|126704.25630205785|17665.377490231942|3025.2032692731627|343072.0|1193967.0|26002.0|11586.0
MLB|2021-10-19|BAJO|1156497.0|204088.0|4448.0|491.0|2977.9138658887896|2589.0|1222|1396.0|1726.0|50082.85999999994|7412.263279999991|5.5193|84709.41237014001|11997.447460529278|1930.1752584112708|317219.0|1089235.0|20990.0|6837.0
MLA|2021-10-19|ALTO|382476.0|67496.0|2954.0|204.0|4643.900473456231|2066.0|1258|1383.0|1789.0|91932.26000000004|8733.564700000004|99.27|111682.07407035943|10563.01653428205|1000.4535295347383|92266.0|346378.0|10930.0|4050.0
MLA|2021-10-19|MEDIO|312134.0|55082.0|1419.0|127.0|973.1036566938652|892.0|461|508.0|667.0|30641.55000000003|2910.947250000003|99.27|44734.80236718187|4240.003629368085|616.8450884750088|87515.0|287639.0|8981.0|1709.0
MLA|2021-10-19|BAJO|328736.0|58012.0|1512.0|145.0|1631.9129646418858|913.0|426|471.0|601.0|22198.05000000004|2108.814750000003|99.27|39513.225369718566|3737.317274788904|619.5235188821276|81369.0|304929.0|8084.0|1781.0
MCO|2021-10-19|ALTO|183816.0|32438.0|1015.0|60.0|1351.112743532638|729.0|455|508.0|588.0|14395.069999999987|1468.2971399999985|3772.4461|8198.781080986982|836.1095581159918|269.4199529929504|55094.0|171720.0|7894.0|1198.0
MCO|2021-10-19|MEDIO|119412.0|21073.0|416.0|39.0|324.45791604550703|267.0|130|144.0|173.0|3795.76|387.16752|3772.4461|8198.781080986982|836.1095581159918|269.4199529929504|39074.0|112515.0|4649.0|368.0
MCO|2021-10-19|BAJO|96488.0|17027.0|233.0|24.0|204.37667750905703|131.0|68|73.0|78.0|1495.5600000000006|152.54712|3772.4461|8198.781080986982|836.1095581159918|269.4199529929504|34659.0|91241.0|3301.0|182.0
MLB|2021-11-09|ALTO|1663842.0|293619.0|10570.0|903.0|13678.968846063959|7427.0|4221|4801.0|6230.0|199723.48999999987|29559.076519999984|5.5627|263472.7515989797|36534.91518529553|2847.59015009556|362182.0|1542603.0|30552.0|25394.0
MLB|2021-11-09|MEDIO|1215749.0|214544.0|5947.0|595.0|3021.081489204882|3765.0|1781|2015.0|2609.0|75181.56999999992|11126.87235999999|5.5627|117073.7089372716|16783.812676432037|2453.3758999616252|310537.0|1138347.0|22591.0|12055.0
MLB|2021-11-09|BAJO|1090122.0|192374.0|4297.0|488.0|1630.8627105542273|2436.0|1118|1250.0|1606.0|46993.84|6955.088320000003|5.5627|84063.536186934|12148.225095009675|1751.4977023679862|288965.0|1023543.0|18534.0|7144.0
MLA|2021-11-09|ALTO|376344.0|66414.0|3471.0|183.0|5415.667466027179|2436.0|1465|1641.0|2080.0|121662.28000000026|11557.916600000022|100.08|158901.82965855507|15041.560433609624|1067.873156791792|78670.0|318855.0|7971.0|3701.0
MLA|2021-11-09|MEDIO|302211.0|53331.0|1351.0|137.0|856.8145483613107|836.0|412|474.0|606.0|26332.61999999999|2501.598899999999|100.08|34918.19350158535|3308.667086204153|551.5269244722704|77862.0|260566.0|7045.0|1629.0
MLA|2021-11-09|BAJO|312812.0|55202.0|1343.0|135.0|1278.9768185451644|814.0|401|438.0|564.0|29018.29|2756.73755|100.08|44478.042186116065|4212.634463131214|594.5661285337668|71123.0|271612.0|6150.0|1712.0
MCO|2021-11-09|ALTO|178902.0|31571.0|905.0|55.0|1255.8975014518178|647.0|405|442.0|527.0|11373.72|1160.11944|3881.6862|7200.7411000613065|734.3269941097177|250.1965541303705|52389.0|156984.0|6772.0|1190.0
MCO|2021-11-09|MEDIO|112388.0|19833.0|372.0|35.0|296.77824034307565|242.0|132|144.0|170.0|3305.650000000001|337.17630000000014|3881.6862|7200.7411000613065|734.3269941097177|250.1965541303705|40966.0|99378.0|4231.0|366.0
MCO|2021-11-09|BAJO|82194.0|14505.0|246.0|23.0|177.75780020548808|152.0|71|76.0|91.0|2057.8|209.8956|3881.6862|7200.7411000613065|734.3269941097177|250.1965541303705|31194.0|72942.0|2767.0|214.0
MLC|2021-11-08|ALTO|145489.0|25675.0|358.0|72.0|147.71039653471408|189.0|107|120.0|162.0|7528.069999999999|602.2456|812.4005|6281.71062357095|502.4368490633056|95.19619514822666|87.0|0.0|224.0|0.0
MLC|2021-11-08|MEDIO|134364.0|23711.0|362.0|60.0|40.62035904704639|151.0|83|95.0|115.0|3840.04|307.2032000000001|812.4005|6281.71062357095|502.4368490633056|95.19619514822666|81.0|0.0|187.0|0.0
MLC|2021-11-08|BAJO|140030.0|24711.0|357.0|48.0|55.39139870051779|149.0|77|81.0|100.0|4556.840000000001|364.54720000000015|812.4005|6281.71062357095|502.4368490633056|95.19619514822666|68.0|0.0|180.0|0.0
MLM|2021-11-08|ALTO|298983.0|52762.0|2399.0|145.0|3505.2763633680156|1838.0|968|1205.0|1574.0|52636.75999999997|5790.043599999996|20.3265|62444.69115603633|6696.467432306642|605.5329705480655|78516.0|260051.0|10360.0|4634.0
MLM|2021-11-08|MEDIO|253416.0|44720.0|1460.0|101.0|2277.8146754237077|1031.0|588|691.0|830.0|23978.21000000001|2637.6031000000007|20.3265|39987.00241055226|4286.508932642917|850.9385505245262|81294.0|222190.0|7670.0|1899.0
MLM|2021-11-08|BAJO|237728.0|41952.0|1171.0|90.0|2664.0100361596924|799.0|421|473.0|581.0|19648.630000000005|2161.3493000000008|20.3265|33624.957437191035|3567.684385999425|661.3340691019982|78872.0|209764.0|6864.0|1382.0
MLC|2021-11-15|ALTO|144602.0|25518.0|923.0|62.0|2382.149925060217|688.0|499|530.0|631.0|23684.429999999986|1894.7543999999994|791.302|21350.105011231328|1706.3783566083332|296.21541763729107|54636.0|126826.0|7333.0|977.0
MLC|2021-11-15|MEDIO|132066.0|23306.0|516.0|55.0|489.0673851449888|310.0|202|219.0|258.0|7762.200000000003|620.9760000000001|791.302|21350.105011231328|1706.3783566083332|296.21541763729107|49787.0|116751.0|5981.0|341.0
MLC|2021-11-15|BAJO|136347.0|24061.0|522.0|40.0|998.3546105026904|329.0|213|223.0|260.0|9182.329999999998|734.5863999999997|791.302|21350.105011231328|1706.3783566083332|296.21541763729107|49121.0|120685.0|5574.0|287.0
MLM|2021-11-15|ALTO|294089.0|51898.0|3195.0|196.0|6626.940781774208|2517.0|1621|1787.0|2169.0|107871.62000000008|11865.878200000005|20.5072|93393.65653471604|9950.150312084828|707.5721142882599|74564.0|255818.0|8572.0|5118.0
MLM|2021-11-15|MEDIO|248035.0|43771.0|1871.0|171.0|2854.248264024342|1313.0|814|867.0|1049.0|47409.75000000004|5215.072500000004|20.5072|62140.58439840372|6696.281544882751|1007.185773829641|77881.0|217572.0|6367.0|2221.0
MLM|2021-11-15|BAJO|232433.0|41018.0|1624.0|129.0|3818.1711789030214|1128.0|691|740.0|844.0|37535.58999999998|4128.914899999999|20.5072|49298.451472871086|5236.64280184461|960.215221367776|76760.0|205161.0|5860.0|1571.0
MLB|2021-11-16|ALTO|1635544.0|288626.0|7963.0|825.0|7358.438347570987|5462.0|2866|3351.0|4576.0|141637.7999999996|20962.394399999943|5.4199|192807.7083175932|27177.870330151192|1956.505185925519|1101.0|1515354.0|28255.0|16483.0
MLB|2021-11-16|MEDIO|1184847.0|209091.0|4242.0|567.0|56.82761674569642|2323.0|937|1114.0|1570.0|53524.55000000001|7921.633400000002|5.4199|83238.81340829078|12308.859390839387|1518.7544876296804|914.0|1107126.0|20068.0|5312.0
MLB|2021-11-16|BAJO|1060334.0|187118.0|3200.0|467.0|36.163028838170455|1641.0|611|730.0|1011.0|28738.34000000003|4253.274320000004|5.4199|54820.70452378392|8106.792000873333|1068.3127422591042|752.0|993596.0|16472.0|3275.0
MLA|2021-11-16|ALTO|370082.0|65308.0|1649.0|190.0|1930.752344841349|1181.0|671|735.0|1019.0|57364.74999999991|5449.651249999992|100.22|69324.36139968049|6566.549192829543|474.5693348331311|294.0|313921.0|7329.0|2240.0
MLA|2021-11-16|MEDIO|296220.0|52274.0|1141.0|137.0|838.1560566753142|739.0|392|421.0|545.0|29404.24|2793.402800000001|100.22|36060.80765628044|3417.4135657354327|483.6190200191113|76297.0|257028.0|9104.0|1573.0
MLA|2021-11-16|BAJO|303771.0|53607.0|1302.0|95.0|1242.267012572341|814.0|384|418.0|545.0|26219.41|2490.8439499999995|100.22|39546.138601635794|3744.487766910216|536.4603300189112|69740.0|264875.0|8200.0|1690.0
MCO|2021-11-16|ALTO|176049.0|31068.0|923.0|57.0|1343.0981861284818|677.0|450|472.0|547.0|14472.64000000002|1476.209280000002|3875.3682|7559.0475439526135|770.8617812384631|247.47945630194562|51560.0|154989.0|8562.0|1185.0
MCO|2021-11-16|MEDIO|109828.0|19381.0|373.0|44.0|297.2620769298773|239.0|124|139.0|164.0|3173.280000000001|323.6745600000001|3875.3682|7559.0475439526135|770.8617812384631|247.47945630194562|39561.0|97353.0|5320.0|341.0
